interp-VAE_n_1_b_0.2_c_50.0_g_1.0_r_1,0.022877546027302742,0.03075610101222992,0.31411054730415344,0.005676556844264269,0.008699473924934864,0.003736743936315179,0.002591875148937106,0.00026110158069059253,0.002912355586886406
interp-VAE_n_1_b_0.2_c_50.0_g_1.0_r_2,0.007617652416229248,0.026598677039146423,0.15215502679347992,0.010492347180843353,0.011630191467702389,0.0006597484461963177,0.005084900185465813,0.0020779496990144253,0.009274368174374104
interp-VAE_n_1_b_0.2_c_50.0_g_10.0_r_0,0.05756913870573044,0.11207056045532227,0.003727170405909419,0.010274574160575867,0.004613120574504137,0.004577264655381441,0.02360500395298004,0.03567688539624214,0.012459749355912209
interp-VAE_n_1_b_0.2_c_50.0_g_10.0_r_1,0.07045463472604752,0.0030114003457129,0.00757616339251399,0.009288015775382519,0.04198288917541504,0.0068845548667013645,0.007779756095260382,0.0029835025779902935,0.016181299462914467
interp-VAE_n_1_b_0.2_c_50.0_g_10.0_r_2,0.03248344734311104,0.0011713220737874508,0.004695863462984562,0.0056477198377251625,0.01945745199918747,0.0012413893127813935,0.014700314030051231,0.0033429330214858055,0.004812902305275202
s2-VAE_b_0.2_c_50.0_g_0.1_r_0,0.022929441183805466,0.015706926584243774,0.48024362325668335,0.003489058930426836,0.003824042621999979,0.0008941856794990599,0.001242820406332612,0.0018176017329096794,0.0014844622928649187
s2-VAE_b_0.2_c_50.0_g_0.1_r_1,0.04356531426310539,0.009877771139144897,0.5292204022407532,0.10216466337442398,0.10148683935403824,0.0005714672151952982,0.15415295958518982,0.00043772286153398454,0.16930225491523743
s2-VAE_b_0.2_c_50.0_g_0.1_r_2,0.007756825536489487,0.016111774370074272,0.3140834867954254,0.004368883557617664,0.0034275506623089314,0.0005027278093621135,0.0013152898754924536,0.0005459489184431732,0.0009757636580616236
s2-VAE_b_0.2_c_50.0_g_1.0_r_0,0.013476254418492317,0.008864804171025753,0.3624407649040222,0.007655730005353689,0.0022541324142366648,0.0010083536617457867,0.0021171877160668373,0.0007954065804369748,0.0012326338328421116
s2-VAE_b_0.2_c_50.0_g_1.0_r_1,0.02931400015950203,0.002164799952879548,0.4018373191356659,0.01142285205423832,0.004343955311924219,0.0008252335828728974,0.002067366149276495,0.0003793829237110913,0.0010430447291582823
s2-VAE_b_0.2_c_50.0_g_1.0_r_2,0.00825077947229147,0.012365268543362617,0.2521001100540161,0.01620088517665863,0.0033608493395149708,0.000671416986733675,0.0011102041462436318,0.0007001028279773891,0.0015018712729215622
s2-VAE_b_0.2_c_50.0_g_10.0_r_0,0.004601877182722092,0.00580498855561018,0.26052841544151306,0.002477638190612197,0.0017878401558846235,0.00046730597387067974,0.0010103362146764994,0.0011534392833709717,0.0009028061758726835
s2-VAE_b_0.2_c_50.0_g_10.0_r_1,0.006168060004711151,0.002430494176223874,0.1453642100095749,0.061358675360679626,0.056017354130744934,0.0005560015561059117,0.11966773122549057,0.00014617080159951001,0.0847545713186264
s2-VAE_b_0.2_c_50.0_g_10.0_r_2,0.0030932403169572353,0.0027392457704991102,0.0008776508620940149,0.0016843897756189108,0.0022508529946208,0.0002409733715467155,0.0013537900522351265,0.0005583607708103955,0.0024690337013453245
